rating_id,user_id,show_id,rating,rating_date
788,864,s4264,4,2019-11-04
789,4296,s7529,4,2025-10-27
790,1553,s7194,1,2025-03-19
791,1679,s8672,2,2022-04-04
792,2202,s8066,4,2026-06-25
793,3083,s5832,4,2023-02-24
794,779,s7252,5,2021-10-19
795,72,s3950,4,2023-06-27
796,2748,s3764,4,2025-05-10
797,1538,s3436,4,2022-10-04
798,3010,s3308,4,2025-05-31
799,5253,s1666,5,2025-10-20
800,4409,s5642,3,2023-07-06
801,5243,s7342,3,2024-08-08
802,3505,s5199,2,2023-12-12
803,3652,s4102,2,2021-05-17
804,596,s8714,4,2023-12-23
805,165,s8484,4,2024-11-30
806,222,s3872,4,2026-06-27
807,5207,s1444,2,2022-12-25
808,2774,s3386,5,2024-05-02
809,149,s135,1,2019-07-30
810,1551,s147,5,2020-01-08
811,5264,s1239,5,2023-08-06
812,559,s2698,5,2023-03-08
813,2621,s8394,5,2024-06-29
814,3973,s6187,4,2019-04-01
815,1432,s3428,2,2021-02-24
816,4280,s8114,5,2022-10-11
817,3510,s266,3,2019-05-21
818,1127,s5628,5,2025-10-04
819,801,s5813,5,2019-09-12
820,5143,s3140,4,2020-09-18
821,1549,s1179,4,2023-05-28
822,607,s6436,3,2019-06-28
823,3870,s942,5,2021-07-25
824,1410,s5188,3,2021-07-26
825,2806,s3506,5,2022-07-03
826,1790,s5785,4,2020-05-06
827,4255,s3562,5,2021-03-15
828,4962,s3904,5,2024-06-16
829,342,s8490,4,2019-11-14
830,1183,s4946,4,2024-11-26
831,2204,s2390,4,2025-09-30
832,5638,s4079,4,2026-05-08
833,3614,s6707,4,2025-10-31
834,2381,s5974,2,2025-12-09
835,3174,s6152,2,2019-07-19
836,779,s104,4,2025-04-17
837,3852,s3841,4,2023-05-29
838,5029,s8531,5,2019-07-27
839,5718,s3255,4,2020-02-03
840,3416,s3013,4,2021-07-12
841,5723,s5932,4,2024-10-25
842,3101,s2890,5,2026-01-31
843,5313,s3998,1,2021-03-07
844,1712,s1204,2,2021-11-14
845,917,s2749,4,2019-11-25
846,5355,s5464,5,2025-03-24
847,1284,s2616,4,2023-07-31
848,5310,s793,1,2020-10-03
849,406,s5229,1,2025-01-03
850,9,s3995,2,2022-04-12
851,5622,s5340,4,2021-10-06
852,1780,s1329,3,2023-10-11
853,3210,s3082,4,2026-05-21
854,803,s8544,5,2024-03-14
855,2148,s2738,4,2025-07-30
856,1789,s6368,5,2025-05-30
857,2444,s301,5,2023-05-22
858,3459,s8418,3,2025-01-02
859,1661,s1875,2,2019-08-30
860,1601,s4818,5,2021-04-01
861,4746,s2011,4,2025-10-11
862,3302,s3716,5,2021-09-26
863,5824,s6795,2,2019-06-09
864,1705,s5733,3,2024-06-14
865,5666,s8485,4,2020-09-29
866,5143,s1263,4,2025-03-31
867,442,s181,1,2026-04-23
868,2363,s8088,3,2019-03-12
869,2509,s4826,5,2020-03-15
870,134,s8778,3,2020-01-09
871,4011,s6170,3,2020-08-31
872,132,s3248,3,2023-02-18
873,3042,s2837,4,2026-05-30
874,605,s935,4,2025-10-13
875,1291,s4418,4,2019-10-04
876,945,s2425,5,2021-01-16
877,2793,s1669,4,2024-09-10
878,3328,s8319,4,2025-05-23
879,150,s5380,3,2020-06-23
880,66,s7347,4,2023-03-21
881,3443,s3731,4,2025-10-03
882,2951,s8240,5,2020-12-02
883,3233,s1794,2,2023-10-01
884,640,s1585,4,2020-09-26
885,5982,s6583,5,2025-02-18
886,22,s7706,4,2021-01-10
887,378,s990,3,2025-08-10
888,3748,s7959,5,2024-05-22
889,640,s5325,3,2021-05-12
890,777,s2337,2,2021-11-09
891,1408,s443,4,2024-03-19
892,926,s2890,4,2023-11-20
893,1637,s4729,3,2020-01-18
894,2324,s1956,4,2020-04-10
895,5980,s5029,5,2020-06-28
896,5627,s5116,4,2022-12-19
897,2872,s4798,3,2022-09-19
898,5057,s4080,5,2019-11-04
899,4346,s1017,2,2025-07-31
900,5785,s6594,4,2023-07-06
901,187,s768,3,2023-12-06
902,3289,s1722,5,2021-02-09
903,4609,s8396,5,2022-02-28
904,5388,s211,5,2022-11-21
905,4669,s4956,4,2021-03-03
906,2338,s828,4,2020-03-09
907,2637,s5563,4,2022-09-13
908,883,s8059,4,2023-09-04
909,4327,s4740,3,2020-01-31
910,2146,s602,4,2021-05-15
911,3047,s1563,3,2023-12-22
912,947,s5100,5,2020-03-13
913,3867,s4929,5,2021-12-31
914,1953,s2963,3,2024-06-25
915,3695,s187,5,2026-01-28
916,4821,s3942,3,2025-04-04
917,3160,s7548,4,2025-01-27
918,3699,s951,2,2021-04-08
919,5447,s6987,5,2026-05-25
920,5228,s3465,1,2020-09-26
921,3099,s4338,4,2025-07-07
922,4543,s4039,3,2020-09-12
923,3134,s2766,5,2024-10-15
924,4745,s6287,4,2024-08-29
925,2665,s3966,4,2022-10-11
926,2989,s5042,4,2025-06-22
927,1736,s7789,4,2022-05-29
928,3321,s6176,5,2023-06-02
929,2160,s7926,5,2019-09-21
930,1085,s5611,3,2019-08-19
931,4729,s5536,5,2019-08-09
932,4164,s8105,5,2024-05-28
933,4974,s4789,5,2021-08-22
934,4118,s7423,4,2025-07-01
935,1083,s2346,4,2021-07-10
936,3602,s8537,5,2025-09-23
937,2604,s7918,2,2019-06-09
938,1178,s2109,5,2024-10-21
939,5129,s2992,4,2025-10-09
940,1855,s6869,5,2023-02-11
941,5376,s7851,4,2024-02-17
942,484,s5561,2,2022-05-08
943,2118,s1412,5,2022-04-27
944,1302,s6804,3,2024-11-28
945,4933,s3297,3,2020-04-23
946,5457,s2448,4,2019-03-22
947,5066,s1695,4,2021-01-24
948,2859,s6959,5,2019-09-22
949,5525,s1523,5,2024-04-23
950,1664,s8540,2,2021-12-04
951,3948,s210,4,2023-10-12
952,162,s808,1,2019-10-28
953,3098,s2882,2,2026-04-17
954,1400,s2957,4,2025-02-18
955,1106,s7918,3,2024-09-11
956,4499,s5204,5,2021-07-30
957,2837,s6022,1,2026-02-07
958,2713,s3826,4,2022-10-28
959,4688,s161,5,2020-11-01
960,3707,s366,4,2022-09-09
961,3091,s385,5,2025-06-10
962,1236,s4418,5,2023-09-16
963,1497,s486,5,2020-08-12
964,3120,s2975,5,2022-12-08
965,2032,s5457,3,2025-05-13
966,2860,s8195,1,2019-10-03
967,1774,s7027,4,2026-04-09
968,538,s8724,2,2023-02-23
969,5935,s2314,4,2025-07-07
970,1909,s7323,4,2023-03-19
971,3812,s4761,3,2024-07-19
972,3437,s3988,3,2025-09-05
973,377,s4907,3,2019-02-09
974,1375,s645,5,2020-10-11
975,1725,s304,5,2021-08-04
976,3852,s4694,5,2022-10-19
977,793,s5172,5,2026-06-14
978,2464,s8420,2,2022-05-04
979,5251,s8572,5,2022-01-03
980,1385,s1292,3,2024-08-16
981,1240,s1483,3,2024-04-07
982,1105,s3363,4,2023-01-17
983,1306,s5189,4,2021-04-30
984,5800,s5302,4,2019-08-30
985,5129,s3064,5,2020-11-20
986,2472,s5567,5,2020-05-29
987,2215,s308,4,2025-12-21
988,1634,s6913,5,2023-01-25
989,4193,s6416,3,2019-04-21
990,5658,s4451,5,2022-12-09
991,1196,s6093,5,2025-03-04
992,3412,s5896,2,2026-05-08
993,5911,s2606,2,2021-08-16
994,5928,s7256,3,2020-02-01
995,826,s957,2,2019-12-02
996,3601,s1876,3,2021-10-08
997,5335,s5446,5,2026-05-25
998,3345,s8065,5,2019-06-15
999,3156,s4483,5,2021-09-09
1000,956,s1969,5,2020-10-08
1001,107,s4035,4,2024-02-01
1002,2889,s8411,4,2024-01-15
1003,440,s7847,5,2019-07-16
1004,4945,s2975,3,2020-08-01
1005,4480,s2031,5,2025-11-30
1006,839,s812,4,2022-01-29
1007,3224,s2321,3,2023-05-07
1008,3470,s8318,4,2021-10-12
1009,1358,s718,5,2019-09-20
1010,2425,s8693,5,2021-12-31
1011,2661,s1556,3,2024-09-30
1012,1781,s7964,5,2019-07-09
1013,3533,s5289,2,2019-04-21
1014,1463,s5415,4,2025-10-21
1015,4370,s1203,4,2020-04-24
1016,867,s8486,3,2022-07-09
1017,5792,s7175,3,2026-06-01
1018,4399,s7806,3,2024-02-27
1019,1431,s7768,2,2022-08-12
1020,1161,s8300,4,2020-06-20
1021,4146,s3371,3,2022-09-05
1022,2186,s7926,4,2021-01-19
1023,3755,s4195,5,2025-03-20
1024,5006,s572,3,2020-05-19
1025,5588,s8600,4,2021-01-09
1026,1467,s2467,5,2019-01-05
1027,2316,s6531,5,2024-08-16
1028,5192,s4552,5,2026-05-01
1029,1569,s8476,5,2024-10-15
1030,2971,s7232,5,2024-01-29
1031,710,s2225,5,2022-05-17
1032,3985,s3775,5,2024-02-19
1033,5255,s818,5,2019-06-13
1034,5233,s55,4,2022-05-28
1035,3041,s1468,2,2019-04-03
1036,1142,s2198,5,2020-01-26
1037,1787,s34,4,2019-09-04
1038,2718,s3386,3,2025-03-10
1039,4290,s6603,4,2021-07-08
1040,3064,s4573,1,2023-06-04
1041,5846,s2346,3,2024-09-04
1042,2376,s3430,4,2020-06-10
1043,1653,s8575,5,2025-09-06
1044,4310,s3395,3,2020-01-06
1045,1636,s2061,4,2019-01-06
1046,4000,s2727,3,2024-07-24
1047,1842,s2579,5,2020-02-22
1048,5944,s1152,4,2019-01-04
1049,3972,s4788,4,2021-10-04
1050,3727,s8030,3,2023-08-07
1051,5561,s4375,5,2023-05-21
1052,2018,s5922,5,2022-04-12
1053,5352,s5944,1,2022-01-14
1054,2303,s581,2,2024-08-22
1055,3570,s4910,5,2025-11-15
1056,2333,s7854,5,2021-02-23
1057,1279,s4507,4,2024-02-01
1058,2714,s8518,2,2022-02-20
1059,1711,s7393,3,2026-02-27
1060,4739,s1677,3,2022-08-03
1061,5115,s8117,4,2026-04-20
1062,2731,s318,5,2023-03-18
1063,5151,s1042,3,2023-09-08
1064,740,s3210,5,2024-05-12
1065,4821,s1556,3,2019-05-31
1066,2331,s7358,5,2019-04-30
1067,3959,s2086,3,2025-01-16
1068,2699,s2567,5,2026-05-27
1069,5755,s2470,3,2019-05-10
1070,1640,s4893,5,2020-10-03
1071,4983,s7447,3,2023-05-10
1072,2580,s3605,5,2023-02-01
1073,446,s6978,4,2022-11-08
1074,3241,s2242,3,2024-09-21
1075,4453,s5840,4,2021-11-11
1076,1491,s2663,5,2022-06-29
1077,2350,s760,5,2022-04-29
1078,1041,s680,5,2025-07-23
1079,3615,s610,5,2022-05-07
1080,325,s1499,4,2024-02-27
1081,1827,s7490,5,2021-05-17
1082,2558,s5666,5,2023-04-26
1083,2034,s5367,3,2022-11-07
1084,2118,s3315,3,2023-11-15
1085,922,s3306,5,2026-04-07
1086,286,s2377,4,2023-06-20
1087,5424,s806,3,2020-06-25
1088,1715,s8064,4,2024-03-04
1089,5750,s2000,3,2024-07-20
1090,3904,s8000,4,2023-11-04
1091,5443,s6640,4,2023-01-28
1092,3018,s7719,5,2021-05-25
1093,2590,s6147,5,2019-11-17
1094,1214,s7389,5,2024-03-17
1095,941,s1731,5,2021-07-21
1096,1286,s1993,5,2020-05-17
1097,191,s218,5,2025-10-26
1098,1448,s2829,3,2026-01-16
1099,3230,s733,5,2022-06-12
1100,4980,s1885,3,2024-07-16
1101,4349,s2135,3,2022-09-05
1102,1956,s1697,3,2021-08-12
1103,4147,s7570,3,2024-09-23
1104,3304,s5061,4,2020-10-17
1105,3303,s2015,1,2021-04-16
1106,3683,s7735,4,2019-09-07
1107,5595,s8203,3,2019-05-14
1108,782,s1313,5,2019-11-12
1109,4520,s185,4,2020-06-12
1110,4008,s5716,1,2025-09-04
1111,1894,s8730,3,2025-03-24
1112,5720,s4310,5,2021-09-22
1113,97,s4555,5,2025-01-13
1114,1517,s100,5,2020-04-16
1115,2330,s7851,4,2019-10-17
1116,2013,s5578,4,2022-04-18
1117,4159,s5678,4,2021-08-03
1118,4742,s3825,5,2019-02-10
1119,5756,s1036,3,2019-03-24
1120,3504,s3782,3,2024-11-03
1121,1839,s5005,5,2024-12-09
1122,5852,s6384,4,2025-12-20
1123,3989,s2641,3,2019-11-10
1124,1738,s4310,2,2023-01-13
1125,5402,s5677,4,2019-02-13
1126,2283,s7401,3,2022-05-21
1127,963,s4428,3,2020-08-24
1128,1207,s8769,4,2025-01-10
1129,1815,s2101,5,2023-04-03
1130,2502,s8693,5,2023-04-07
1131,4654,s2237,4,2021-12-21
1132,4879,s3119,4,2024-04-21
1133,5702,s3039,5,2020-02-23
1134,865,s8268,4,2022-08-04
1135,2230,s4947,5,2026-01-05
1136,3671,s8439,4,2022-03-05
1137,4266,s1193,4,2021-05-16
1138,87,s1790,5,2026-05-01
1139,5309,s1701,5,2023-07-04
1140,5362,s8565,1,2019-04-11
1141,1137,s4516,4,2021-01-25
1142,5264,s448,5,2025-01-11
1143,4214,s4504,3,2022-11-28
1144,1061,s929,5,2021-02-02
1145,1512,s2805,5,2024-03-07
1146,1705,s1401,5,2024-02-29
1147,2063,s6416,5,2026-06-20
1148,4876,s2064,3,2024-07-22
1149,4292,s4873,4,2024-04-19
1150,2049,s4910,5,2025-06-28
1151,5200,s4676,4,2020-11-22
1152,5851,s5712,4,2025-09-15
1153,4889,s1541,5,2020-09-09
1154,4167,s272,1,2024-02-16
1155,1672,s2296,5,2022-04-13
1156,5433,s2339,4,2024-01-14
1157,1044,s610,5,2025-01-28
1158,4916,s7926,5,2023-08-14
1159,2730,s5698,5,2023-08-22
1160,4590,s5009,4,2023-03-11
1161,2734,s3906,2,2024-11-11
1162,3007,s6823,4,2025-09-27
1163,1842,s1359,5,2024-05-08
1164,1506,s6709,3,2019-09-12
1165,4113,s984,3,2023-07-12
1166,2199,s2833,4,2020-09-21
1167,3429,s996,4,2020-02-11
1168,713,s5899,4,2023-08-12
1169,1004,s2289,5,2021-08-31
1170,5585,s2574,3,2026-01-06
1171,2258,s2432,2,2023-05-21
1172,104,s1091,3,2026-03-29
1173,2592,s3122,4,2022-07-22
1174,2315,s4798,3,2026-02-16
1175,3779,s4900,5,2026-06-19
1176,950,s5774,5,2021-07-15
1177,613,s8025,5,2020-09-02
1178,1068,s1090,4,2022-11-19
1179,5738,s1674,5,2020-07-17
1180,5690,s7071,4,2020-05-17
1181,5646,s6887,4,2024-08-06
1182,832,s2939,5,2019-04-11
1183,1801,s444,4,2026-01-19
1184,5716,s3926,3,2021-09-22
1185,3185,s7529,5,2022-06-11
1186,5795,s6002,4,2019-08-06
1187,4080,s6869,5,2020-01-01
1188,2211,s2736,3,2022-04-06
1189,1036,s3180,4,2020-04-16
1190,2335,s4600,5,2022-04-28
1191,3362,s2344,5,2023-02-14
1192,2810,s4641,4,2020-11-02
1193,5974,s2645,5,2019-03-09
1194,3116,s3444,2,2022-12-14
1195,3834,s4573,4,2026-02-04
1196,2662,s7225,3,2022-11-04
1197,4006,s1916,5,2021-09-02
1198,717,s6617,2,2019-12-10
1199,650,s365,4,2021-08-01
1200,3595,s7529,5,2024-02-23
1201,2743,s3134,5,2023-12-07
1202,35,s6092,5,2024-12-25
1203,1378,s2431,4,2024-08-11
1204,5612,s6971,2,2020-10-22
1205,3487,s6735,5,2021-04-25
1206,2453,s8609,5,2023-07-19
1207,1353,s3115,5,2021-05-31
1208,5400,s3818,5,2025-02-21
1209,3434,s7154,4,2019-12-13
1210,3392,s6024,4,2022-01-14
1211,2591,s5161,4,2024-04-26
1212,2003,s1390,3,2024-01-24
1213,1370,s2007,5,2022-06-22
1214,2166,s4757,3,2024-06-14
1215,1674,s5803,5,2023-11-30
1216,2641,s6605,3,2024-06-12
1217,3888,s6606,5,2024-01-30
1218,2026,s3980,5,2023-02-24
1219,4661,s4017,5,2022-05-27
1220,3174,s12,3,2025-02-06
1221,3949,s4052,2,2025-06-24
1222,773,s2033,3,2025-12-06
1223,177,s8365,3,2022-07-17
1224,380,s6283,3,2023-05-31
1225,1305,s2891,4,2022-11-19
1226,1485,s3231,3,2019-11-02
1227,1782,s1577,4,2020-05-21
1228,5930,s5976,3,2024-07-30
1229,803,s3975,4,2019-12-02
1230,3646,s3874,5,2025-02-07
1231,1018,s6574,4,2025-11-17
1232,1525,s5266,5,2021-04-16
1233,4446,s608,4,2023-05-21
1234,4113,s5701,5,2019-03-21
1235,3005,s6538,4,2019-06-03
1236,2426,s5682,4,2022-03-21
1237,3500,s8625,4,2019-11-02
1238,1790,s3210,5,2024-12-30
1239,4039,s7754,5,2024-10-27
1240,3551,s3992,2,2025-07-17
1241,4269,s921,4,2024-07-11
1242,14,s6422,3,2024-04-06
1243,1215,s1998,4,2023-03-03
1244,2627,s7,3,2026-03-24
1245,878,s3952,1,2020-03-31
1246,488,s4310,4,2020-10-04
1247,2305,s7532,5,2021-07-04
1248,1392,s8663,4,2023-05-17
1249,5862,s6251,4,2021-08-22
1250,462,s788,4,2023-07-08
1251,1185,s2837,5,2024-04-17
1252,3467,s5933,5,2021-08-21
1253,1106,s4498,3,2026-01-10
1254,172,s2171,5,2020-10-23
1255,1944,s7290,5,2022-12-26
1256,1151,s881,4,2025-05-06
1257,4038,s7754,4,2024-07-28
1258,5058,s7342,3,2021-08-06
1259,990,s4840,4,2020-09-05
1260,260,s2055,2,2020-11-10
1261,2661,s4320,5,2024-10-01
1262,310,s6917,2,2019-06-24
1263,5272,s8099,4,2021-01-03
1264,2004,s2394,1,2019-05-18
1265,842,s8404,4,2025-12-07
1266,4495,s6337,2,2019-06-18
1267,1192,s4946,4,2025-12-29
1268,29,s5850,3,2019-12-25
1269,5112,s8012,3,2021-09-13
1270,2073,s184,4,2024-05-06
1271,2590,s2387,5,2020-11-19
1272,332,s96,4,2022-09-18
1273,2585,s6775,4,2024-10-06
1274,3950,s1204,2,2023-06-21
1275,654,s6324,5,2020-09-26
1276,320,s3847,5,2021-01-19
1277,2509,s6533,4,2019-09-21
1278,4341,s4872,4,2026-05-21
1279,5835,s5006,5,2019-07-03
1280,1769,s7509,4,2022-04-27
1281,5004,s2571,3,2023-01-29
1282,2622,s3640,4,2022-10-03
1283,3873,s1135,5,2024-02-18
1284,2049,s5369,4,2020-05-06
1285,2286,s1717,4,2024-07-28
1286,4311,s618,3,2019-10-23
1287,5605,s7132,5,2020-11-23
1288,3369,s5670,3,2020-07-17
1289,5296,s1310,4,2021-03-18
1290,2525,s3369,5,2023-01-04
1291,4788,s4352,5,2022-08-16
1292,5873,s890,4,2025-01-14
1293,5675,s1241,4,2022-09-13
1294,5080,s4562,4,2020-11-05
1295,3366,s3395,5,2023-12-27
1296,3087,s7976,1,2019-09-29
1297,1082,s39,4,2023-09-06
1298,2627,s6295,4,2024-04-18
1299,989,s5116,4,2022-05-12
1300,3301,s8596,3,2020-12-02
1301,4228,s7178,4,2020-07-07
1302,3883,s3932,3,2023-10-29
1303,2492,s6782,3,2021-11-15
1304,2553,s5849,4,2021-07-30
1305,2849,s536,4,2025-08-19
1306,5241,s6156,4,2024-11-05
1307,122,s3854,4,2022-12-26
1308,3743,s6494,4,2022-09-14
1309,94,s3430,2,2023-01-14
1310,3936,s868,3,2019-04-12
1311,5675,s4281,3,2023-10-27
1312,5554,s148,1,2019-01-20
1313,426,s2710,2,2022-11-29
1314,2623,s3121,3,2023-02-06
1315,2155,s5656,4,2026-06-04
1316,4869,s8693,5,2021-01-04
1317,3102,s4116,3,2023-09-08
1318,889,s2493,5,2020-04-11
1319,1413,s4737,5,2025-10-13
1320,227,s8723,3,2025-05-17
1321,5126,s6505,5,2024-12-12
1322,787,s2782,5,2022-10-04
1323,1728,s6852,5,2024-09-20
1324,5211,s404,4,2024-06-02
1325,355,s240,5,2022-07-26
1326,3435,s8309,3,2019-04-17
1327,1637,s5367,3,2020-02-14
1328,4556,s5183,5,2023-04-07
1329,4672,s3582,5,2023-03-15
1330,1614,s70,4,2022-01-29
1331,1472,s2581,5,2022-07-08
1332,6000,s5032,3,2024-05-28
1333,1205,s5101,5,2022-11-15
1334,5673,s3550,5,2023-09-02
1335,3311,s5205,2,2022-04-12
1336,187,s468,2,2022-10-13
1337,1744,s2633,4,2022-08-12
1338,2182,s1573,4,2025-08-13
1339,3714,s5491,5,2022-09-22
1340,2544,s6177,5,2024-08-28
1341,1074,s5794,5,2019-09-24
1342,4689,s4103,5,2021-09-04
1343,3453,s7607,3,2024-12-18
1344,1345,s6302,3,2021-08-10
1345,5108,s4862,1,2023-08-10
1346,1666,s8567,3,2025-08-06
1347,5092,s8183,5,2023-02-28
1348,1104,s2825,4,2022-07-09
1349,770,s6334,5,2021-07-11
1350,589,s6707,5,2025-06-11
1351,234,s2838,4,2023-10-12
1352,5483,s917,4,2021-11-20
1353,2474,s1030,2,2022-12-19
1354,3802,s2506,3,2026-02-04
1355,1340,s6407,1,2021-06-08
1356,2903,s7647,2,2023-04-19
1357,976,s4694,4,2023-07-24
1358,2802,s1703,4,2020-11-06
1359,565,s625,3,2021-07-19
1360,5798,s2630,5,2024-04-05
1361,4369,s6879,3,2025-11-07
1362,3822,s3023,3,2022-09-07
1363,1565,s4796,4,2023-01-03
1364,3118,s6154,2,2021-06-21
1365,781,s7068,1,2021-03-10
1366,2931,s3033,4,2021-10-04
1367,2944,s2909,3,2020-12-02
1368,3249,s8320,5,2021-08-04
1369,1848,s7578,1,2019-04-14
1370,3997,s5528,4,2020-10-07
1371,5766,s3720,2,2020-09-04
1372,1350,s6707,5,2025-01-12
1373,1475,s5289,5,2020-12-12
1374,108,s894,3,2019-07-12
1375,24,s1363,4,2023-03-30
1376,3556,s6708,5,2025-07-30
1377,1052,s4310,5,2024-05-25
1378,721,s2195,4,2023-06-03
1379,4452,s1085,3,2025-01-06
1380,3432,s104,5,2019-05-16
1381,5813,s6171,4,2026-06-19
1382,5543,s6483,5,2024-04-28
1383,556,s2908,4,2023-05-20
1384,2935,s8673,5,2024-02-29
1385,3732,s5963,5,2019-02-21
1386,1612,s3400,5,2021-10-26
1387,1177,s3000,2,2019-02-11
1388,3255,s3963,4,2023-12-30
1389,5660,s982,5,2020-11-25
1390,1449,s4577,5,2024-11-13
1391,3159,s8292,3,2025-01-01
1392,716,s8581,4,2024-12-22
1393,1815,s6621,5,2023-03-21
1394,4889,s5014,5,2023-04-17
1395,1999,s5417,5,2023-06-03
1396,853,s2779,5,2021-08-04
1397,3280,s3484,5,2023-06-22
1398,930,s2077,5,2021-10-21
1399,2139,s1669,5,2019-05-02
1400,4030,s6696,4,2025-07-23
1401,405,s3576,5,2020-07-26
1402,1940,s6689,5,2021-08-09
1403,5873,s5768,4,2021-11-29
1404,26,s2663,4,2021-09-03
1405,3309,s1121,4,2019-02-22
1406,4399,s1752,4,2021-12-21
1407,1825,s7521,1,2024-04-20
1408,4269,s3104,5,2023-05-21
1409,2891,s8629,4,2021-02-04
1410,2864,s5271,4,2022-12-27
1411,2065,s6354,4,2020-04-27
1412,5306,s1242,4,2025-03-26
1413,3040,s4418,2,2022-04-17
1414,4161,s8111,4,2022-12-06
1415,2724,s8081,5,2025-02-10
1416,2159,s4248,4,2021-05-01
1417,4387,s6346,4,2025-02-28
1418,1217,s6338,4,2020-08-10
1419,549,s5781,5,2021-03-25
1420,2860,s2243,5,2022-03-08
1421,4702,s8629,5,2019-01-25
1422,4222,s1846,3,2021-08-19
1423,5567,s4277,1,2021-10-07
1424,2130,s2454,4,2024-07-21
1425,489,s3741,5,2020-06-28
1426,4017,s8411,5,2023-01-08
1427,817,s3857,5,2021-09-01
1428,2112,s6591,4,2021-11-28
1429,3607,s5192,1,2022-12-05
1430,4688,s9,5,2023-11-17
1431,4205,s6645,5,2024-03-06
1432,500,s207,4,2023-07-06
1433,259,s3335,2,2025-06-07
1434,4451,s2425,4,2023-06-14
1435,245,s4601,5,2021-04-28
1436,3859,s8237,4,2024-03-26
1437,1889,s7926,5,2025-07-22
1438,1542,s3635,5,2026-02-26
1439,4939,s6472,5,2023-02-23
1440,745,s4654,4,2021-04-05
1441,1775,s8602,2,2026-03-16
1442,973,s4117,4,2023-02-10
1443,4549,s4546,1,2024-11-05
1444,2108,s3225,4,2020-02-15
1445,3612,s7996,5,2022-09-19
1446,3458,s4925,5,2022-11-16
1447,5456,s4066,5,2020-03-05
1448,132,s3071,3,2023-12-30
1449,4167,s6778,4,2021-11-24
1450,2124,s2297,4,2020-09-18
1451,3409,s2737,2,2023-04-02
1452,230,s3518,5,2023-06-17
1453,159,s4103,5,2023-07-31
1454,2738,s2072,4,2020-12-30
1455,3917,s1556,1,2019-11-21
1456,1259,s230,3,2021-03-20
1457,21,s7314,5,2023-08-01
1458,5201,s2077,4,2020-08-26
1459,1114,s3855,4,2019-08-16
1460,4053,s3336,5,2019-08-21
1461,1672,s2750,5,2022-08-03
1462,4304,s3837,4,2019-02-12
1463,4048,s2933,4,2022-11-28
1464,4242,s5287,2,2024-02-05
1465,1655,s1279,5,2023-06-11
1466,3160,s543,5,2019-05-16
1467,5449,s6791,5,2020-10-09
1468,3638,s5308,5,2022-06-16
1469,5285,s1792,5,2023-07-04
1470,2986,s3281,4,2019-02-05
1471,781,s462,4,2024-12-21
1472,3596,s1780,4,2023-02-21
1473,4060,s2604,5,2020-09-15
1474,2487,s1247,4,2020-08-19
1475,2601,s3935,5,2022-07-04
1476,2460,s2086,4,2019-12-22
1477,1144,s1674,4,2020-04-29
1478,1501,s299,4,2024-03-06
1479,212,s8193,5,2023-08-15
1480,1836,s4317,4,2020-01-08
1481,4334,s5581,1,2023-09-24
1482,2826,s7681,4,2019-02-18
1483,1981,s4552,4,2024-10-22
1484,5459,s6714,4,2023-03-28
1485,4791,s1845,3,2020-10-07
1486,2076,s1096,4,2025-11-13
1487,794,s3566,5,2020-09-24
1488,1472,s8225,3,2021-07-09
1489,4562,s8453,1,2022-03-02
1490,2444,s8674,5,2022-01-07
1491,2162,s5444,4,2022-09-01
1492,1962,s6492,4,2022-06-18
1493,3311,s1822,1,2020-10-16
1494,4205,s1168,5,2022-07-30
1495,2160,s7913,5,2025-07-04
1496,80,s8674,4,2026-06-15
1497,166,s6599,4,2025-10-27
1498,1789,s2837,5,2024-05-19
1499,1289,s7591,4,2024-07-01
1500,5725,s1061,2,2019-03-25
1501,965,s6228,4,2023-07-24
1502,5579,s2108,4,2019-08-06
1503,3958,s3464,4,2020-02-19
1504,2456,s7905,5,2023-07-10
1505,4874,s7844,2,2020-09-26
1506,213,s103,4,2023-06-27
1507,3567,s2764,5,2019-12-31
1508,1063,s928,4,2021-02-02
1509,4598,s5794,5,2022-09-12
1510,155,s6973,4,2023-09-23
1511,3172,s5925,3,2020-12-12
1512,1082,s7193,5,2023-01-05
1513,335,s8371,5,2022-06-25
1514,2034,s7069,3,2025-07-30
1515,4506,s7759,3,2024-09-07
1516,1975,s2269,4,2020-04-28
1517,2108,s2251,4,2022-04-03
1518,2796,s1697,5,2023-09-21
1519,3245,s8332,5,2020-01-10
1520,4947,s1335,4,2020-11-06
1521,1304,s2777,5,2025-06-24
1522,4612,s3620,4,2023-08-06
1523,4046,s416,4,2025-01-02
1524,3209,s2749,4,2020-05-15
1525,4014,s4302,4,2025-05-02
1526,3437,s8132,2,2021-01-03
1527,5269,s1383,4,2019-06-09
1528,5642,s7431,4,2022-03-09
1529,1805,s2570,1,2022-04-19
1530,5563,s5432,3,2019-06-13
1531,1958,s818,5,2021-06-08
1532,2415,s5116,5,2019-07-13
1533,5879,s8595,3,2021-12-10
1534,5808,s7194,5,2024-09-15
1535,5013,s2458,5,2022-03-06
1536,3580,s5999,5,2021-06-11
1537,3875,s2469,3,2024-07-18
1538,2679,s289,1,2020-05-04
1539,5661,s3805,4,2021-08-31
1540,4732,s6043,3,2024-05-23
1541,4949,s6696,5,2026-06-27
1542,5663,s5342,3,2021-08-20
1543,2458,s5158,5,2019-10-06
1544,1178,s835,5,2023-12-15
1545,3136,s1724,4,2022-12-13
